business_id,business_type,date,source_category,activity,amount,unit,emission_factor,emissions_kgCO2e,scope
B0003,Supermarket,2024-10,transport,car_diesel,249.7,km,0.201,50.1897,Scope 3
B0003,Supermarket,2024-10,transport,car_diesel,54.4,km,0.201,10.9344,Scope 3
B0003,Supermarket,2024-10,transport,delivery_van,270.7,km,0.315,85.2705,Scope 3
B0003,Supermarket,2024-10,transport,car_petrol,28.5,km,0.225,6.4125000000000005,Scope 3
B0003,Supermarket,2024-11,transport,delivery_van,191.6,km,0.315,60.354,Scope 3
B0003,Supermarket,2024-11,transport,motorbike,51.8,km,0.112,5.8016,Scope 3
B0003,Supermarket,2024-12,transport,car_petrol,174.4,km,0.225,39.24,Scope 3
B0003,Supermarket,2024-12,transport,car_diesel,290.6,km,0.201,58.41060000000001,Scope 3
B0003,Supermarket,2024-12,transport,motorbike,291.8,km,0.112,32.6816,Scope 3
B0003,Supermarket,2024-12,transport,car_petrol,218.3,km,0.225,49.11750000000001,Scope 3
B0003,Supermarket,2024-12,transport,delivery_van,15.8,km,0.315,4.977,Scope 3
B0004,Pharmacy,2024-01,transport,car_petrol,107.7,km,0.225,24.2325,Scope 3
B0004,Pharmacy,2024-01,transport,motorbike,85.7,km,0.112,9.5984,Scope 3
B0004,Pharmacy,2024-01,transport,bus,139.0,passenger-km,0.088,12.232,Scope 3
B0004,Pharmacy,2024-01,transport,car_diesel,204.0,km,0.201,41.004000000000005,Scope 3
B0004,Pharmacy,2024-02,transport,bus,3342.0,passenger-km,0.088,294.096,Scope 3
B0004,Pharmacy,2024-02,transport,car_diesel,118.6,km,0.201,23.8386,Scope 3
B0004,Pharmacy,2024-02,transport,car_petrol,29.6,km,0.225,6.66,Scope 3
B0004,Pharmacy,2024-02,transport,car_petrol,200.9,km,0.225,45.2025,Scope 3
B0004,Pharmacy,2024-02,transport,delivery_van,285.5,km,0.315,89.9325,Scope 3
B0004,Pharmacy,2024-03,transport,motorbike,104.6,km,0.112,11.7152,Scope 3
B0004,Pharmacy,2024-03,transport,delivery_van,50.0,km,0.315,15.75,Scope 3
B0004,Pharmacy,2024-03,transport,motorbike,38.0,km,0.112,4.256,Scope 3
B0004,Pharmacy,2024-03,transport,motorbike,197.9,km,0.112,22.1648,Scope 3
B0004,Pharmacy,2024-03,transport,delivery_van,18.8,km,0.315,5.922000000000001,Scope 3
B0004,Pharmacy,2024-04,transport,delivery_van,225.2,km,0.315,70.938,Scope 3
B0004,Pharmacy,2024-04,transport,car_petrol,65.6,km,0.225,14.76,Scope 3
B0004,Pharmacy,2024-04,transport,motorbike,28.4,km,0.112,3.1808,Scope 3
B0004,Pharmacy,2024-04,transport,motorbike,36.5,km,0.112,4.088,Scope 3
B0004,Pharmacy,2024-04,transport,delivery_van,94.7,km,0.315,29.8305,Scope 3
B0004,Pharmacy,2024-05,transport,car_petrol,30.1,km,0.225,6.772500000000001,Scope 3
B0004,Pharmacy,2024-05,transport,delivery_van,177.1,km,0.315,55.7865,Scope 3
B0004,Pharmacy,2024-05,transport,car_petrol,44.9,km,0.225,10.1025,Scope 3
B0004,Pharmacy,2024-05,transport,delivery_van,246.4,km,0.315,77.616,Scope 3
B0004,Pharmacy,2024-06,transport,motorbike,47.7,km,0.112,5.3424000000000005,Scope 3
B0004,Pharmacy,2024-06,transport,motorbike,209.3,km,0.112,23.4416,Scope 3
B0004,Pharmacy,2024-06,transport,motorbike,218.4,km,0.112,24.460800000000003,Scope 3
B0004,Pharmacy,2024-06,transport,car_diesel,242.1,km,0.201,48.6621,Scope 3
B0004,Pharmacy,2024-07,transport,car_diesel,52.2,km,0.201,10.4922,Scope 3
B0004,Pharmacy,2024-07,transport,bus,1357.1999999999998,passenger-km,0.088,119.43359999999996,Scope 3
B0004,Pharmacy,2024-07,transport,delivery_van,59.2,km,0.315,18.648,Scope 3
B0004,Pharmacy,2024-08,transport,bus,53.4,passenger-km,0.088,4.699199999999999,Scope 3
B0004,Pharmacy,2024-08,transport,car_diesel,235.6,km,0.201,47.3556,Scope 3
B0004,Pharmacy,2024-09,transport,car_petrol,111.6,km,0.225,25.11,Scope 3
B0004,Pharmacy,2024-09,transport,car_diesel,77.1,km,0.201,15.4971,Scope 3
B0004,Pharmacy,2024-10,transport,car_diesel,181.1,km,0.201,36.4011,Scope 3
B0004,Pharmacy,2024-10,transport,car_petrol,282.0,km,0.225,63.45,Scope 3
B0004,Pharmacy,2024-10,transport,delivery_van,21.5,km,0.315,6.7725,Scope 3
B0004,Pharmacy,2024-11,transport,car_petrol,18.7,km,0.225,4.2075,Scope 3
B0004,Pharmacy,2024-11,transport,bus,2327.4,passenger-km,0.088,204.8112,Scope 3
B0004,Pharmacy,2024-12,transport,delivery_van,225.2,km,0.315,70.938,Scope 3
B0004,Pharmacy,2024-12,transport,bus,1428.8,passenger-km,0.088,125.7344,Scope 3
B0004,Pharmacy,2024-12,transport,delivery_van,81.5,km,0.315,25.6725,Scope 3
B0004,Pharmacy,2024-12,transport,car_diesel,85.9,km,0.201,17.265900000000002,Scope 3
B0004,Pharmacy,2024-12,transport,delivery_van,231.7,km,0.315,72.9855,Scope 3
B0005,FuelStation,2024-01,transport,bus,1457.5,passenger-km,0.088,128.26,Scope 3
B0005,FuelStation,2024-01,transport,car_diesel,34.0,km,0.201,6.8340000000000005,Scope 3
B0005,FuelStation,2024-01,transport,delivery_van,138.1,km,0.315,43.5015,Scope 3
B0005,FuelStation,2024-01,transport,delivery_van,109.6,km,0.315,34.524,Scope 3
B0005,FuelStation,2024-02,transport,car_diesel,90.7,km,0.201,18.2307,Scope 3
B0005,FuelStation,2024-02,transport,car_diesel,38.2,km,0.201,7.678200000000001,Scope 3
B0005,FuelStation,2024-02,transport,motorbike,187.2,km,0.112,20.9664,Scope 3
B0005,FuelStation,2024-02,transport,car_diesel,34.0,km,0.201,6.8340000000000005,Scope 3
B0005,FuelStation,2024-03,transport,motorbike,172.7,km,0.112,19.3424,Scope 3
B0005,FuelStation,2024-03,transport,bus,508.19999999999993,passenger-km,0.088,44.72159999999999,Scope 3
B0005,FuelStation,2024-03,transport,bus,1555.2,passenger-km,0.088,136.8576,Scope 3
B0005,FuelStation,2024-03,transport,car_petrol,84.1,km,0.225,18.9225,Scope 3
B0005,FuelStation,2024-03,transport,bus,853.8000000000001,passenger-km,0.088,75.1344,Scope 3
B0005,FuelStation,2024-04,transport,bus,1533.6,passenger-km,0.088,134.9568,Scope 3
B0005,FuelStation,2024-04,transport,car_diesel,263.5,km,0.201,52.9635,Scope 3
B0005,FuelStation,2024-04,transport,motorbike,145.4,km,0.112,16.2848,Scope 3
B0005,FuelStation,2024-04,transport,bus,230.0,passenger-km,0.088,20.24,Scope 3
B0005,FuelStation,2024-05,transport,car_petrol,265.3,km,0.225,59.6925,Scope 3
B0005,FuelStation,2024-05,transport,motorbike,106.2,km,0.112,11.8944,Scope 3
B0005,FuelStation,2024-05,transport,bus,923.5,passenger-km,0.088,81.268,Scope 3
B0005,FuelStation,2024-05,transport,delivery_van,118.7,km,0.315,37.3905,Scope 3
B0005,FuelStation,2024-05,transport,car_petrol,258.0,km,0.225,58.05,Scope 3
B0005,FuelStation,2024-06,transport,car_petrol,97.1,km,0.225,21.8475,Scope 3
B0005,FuelStation,2024-06,transport,delivery_van,267.6,km,0.315,84.29400000000001,Scope 3
B0005,FuelStation,2024-06,transport,motorbike,92.7,km,0.112,10.3824,Scope 3
B0005,FuelStation,2024-06,transport,car_diesel,114.8,km,0.201,23.0748,Scope 3
B0005,FuelStation,2024-06,transport,motorbike,103.1,km,0.112,11.5472,Scope 3
B0005,FuelStation,2024-07,transport,delivery_van,164.5,km,0.315,51.8175,Scope 3
B0005,FuelStation,2024-07,transport,delivery_van,270.6,km,0.315,85.239,Scope 3
B0005,FuelStation,2024-07,transport,delivery_van,204.6,km,0.315,64.449,Scope 3
B0005,FuelStation,2024-07,transport,car_diesel,196.9,km,0.201,39.5769,Scope 3
B0005,FuelStation,2024-07,transport,delivery_van,67.7,km,0.315,21.3255,Scope 3
B0005,FuelStation,2024-08,transport,motorbike,190.0,km,0.112,21.28,Scope 3
B0005,FuelStation,2024-08,transport,car_petrol,49.6,km,0.225,11.16,Scope 3
B0005,FuelStation,2024-08,transport,car_petrol,136.5,km,0.225,30.7125,Scope 3
B0005,FuelStation,2024-09,transport,motorbike,181.7,km,0.112,20.3504,Scope 3
B0005,FuelStation,2024-09,transport,bus,335.5,passenger-km,0.088,29.524,Scope 3
B0005,FuelStation,2024-09,transport,bus,522.0,passenger-km,0.088,45.936,Scope 3
B0005,FuelStation,2024-09,transport,car_diesel,166.9,km,0.201,33.5469,Scope 3
B0005,FuelStation,2024-10,transport,car_petrol,91.3,km,0.225,20.5425,Scope 3
B0005,FuelStation,2024-10,transport,car_petrol,238.6,km,0.225,53.685,Scope 3
B0005,FuelStation,2024-10,transport,delivery_van,283.0,km,0.315,89.145,Scope 3
B0005,FuelStation,2024-11,transport,bus,91.7,passenger-km,0.088,8.0696,Scope 3
B0005,FuelStation,2024-11,transport,motorbike,21.4,km,0.112,2.3968,Scope 3
B0005,FuelStation,2024-12,transport,bus,679.5,passenger-km,0.088,59.796,Scope 3
B0005,FuelStation,2024-12,transport,motorbike,275.7,km,0.112,30.8784,Scope 3
B0005,FuelStation,2024-12,transport,car_diesel,58.5,km,0.201,11.758500000000002,Scope 3
B0005,FuelStation,2024-12,transport,car_petrol,275.6,km,0.225,62.010000000000005,Scope 3
B0001,Bakery,2024-01-01,water,water_supply,130.0,m3,0.344,44.72,Scope 3
B0001,Bakery,2024-01-01,water,wastewater_unmanaged,91.0,m3,0.708,64.428,Scope 3
B0001,Bakery,2024-02-01,water,water_supply,122.0,m3,0.344,41.968,Scope 3
B0001,Bakery,2024-02-01,water,wastewater_unmanaged,85.39999999999999,m3,0.708,60.46319999999999,Scope 3
B0001,Bakery,2024-03-01,water,water_supply,140.0,m3,0.344,48.16,Scope 3
B0001,Bakery,2024-03-01,water,wastewater_unmanaged,98.0,m3,0.708,69.384,Scope 3
B0001,Bakery,2024-04-01,water,water_supply,130.0,m3,0.344,44.72,Scope 3
B0001,Bakery,2024-04-01,water,wastewater_unmanaged,91.0,m3,0.708,64.428,Scope 3
B0001,Bakery,2024-05-01,water,water_supply,144.0,m3,0.344,49.536,Scope 3
B0001,Bakery,2024-05-01,water,wastewater_unmanaged,100.8,m3,0.708,71.3664,Scope 3
B0001,Bakery,2024-06-01,water,water_supply,148.0,m3,0.344,50.912,Scope 3
B0001,Bakery,2024-06-01,water,wastewater_unmanaged,103.6,m3,0.708,73.3488,Scope 3
B0001,Bakery,2024-07-01,water,water_supply,125.0,m3,0.344,43.0,Scope 3
B0001,Bakery,2024-07-01,water,wastewater_unmanaged,87.5,m3,0.708,61.95,Scope 3
B0001,Bakery,2024-08-01,water,water_supply,121.0,m3,0.344,41.624,Scope 3
B0001,Bakery,2024-08-01,water,wastewater_unmanaged,84.69999999999999,m3,0.708,59.96759999999999,Scope 3
B0001,Bakery,2024-09-01,water,water_supply,107.0,m3,0.344,36.808,Scope 3
B0001,Bakery,2024-09-01,water,wastewater_unmanaged,74.89999999999999,m3,0.708,53.02919999999999,Scope 3
B0001,Bakery,2024-10-01,water,water_supply,108.0,m3,0.344,37.152,Scope 3
B0001,Bakery,2024-10-01,water,wastewater_unmanaged,75.6,m3,0.708,53.52479999999999,Scope 3
B0001,Bakery,2024-11-01,water,water_supply,140.0,m3,0.344,48.16,Scope 3
B0001,Bakery,2024-11-01,water,wastewater_unmanaged,98.0,m3,0.708,69.384,Scope 3
B0001,Bakery,2024-12-01,water,water_supply,143.0,m3,0.344,49.19199999999999,Scope 3
B0001,Bakery,2024-12-01,water,wastewater_unmanaged,100.1,m3,0.708,70.87079999999999,Scope 3
B0002,Restaurant,2024-01-01,water,water_supply,348.0,m3,0.344,119.712,Scope 3
B0002,Restaurant,2024-01-01,water,wastewater_centralized,233.16000000000005,m3,0.272,63.41952000000001,Scope 3
B0002,Restaurant,2024-02-01,water,water_supply,314.0,m3,0.344,108.016,Scope 3
B0002,Restaurant,2024-02-01,water,wastewater_centralized,210.38,m3,0.272,57.223360000000014,Scope 3
B0002,Restaurant,2024-03-01,water,water_supply,303.0,m3,0.344,104.232,Scope 3
B0002,Restaurant,2024-03-01,water,wastewater_centralized,203.01,m3,0.272,55.21872000000001,Scope 3
B0002,Restaurant,2024-04-01,water,water_supply,289.0,m3,0.344,99.416,Scope 3
B0002,Restaurant,2024-04-01,water,wastewater_centralized,193.63,m3,0.272,52.66736000000001,Scope 3
B0002,Restaurant,2024-05-01,water,water_supply,296.0,m3,0.344,101.824,Scope 3
B0002,Restaurant,2024-05-01,water,wastewater_centralized,198.32,m3,0.272,53.94304000000001,Scope 3
B0002,Restaurant,2024-06-01,water,water_supply,314.0,m3,0.344,108.016,Scope 3
B0002,Restaurant,2024-06-01,water,wastewater_centralized,210.38,m3,0.272,57.223360000000014,Scope 3
B0002,Restaurant,2024-07-01,water,water_supply,288.0,m3,0.344,99.072,Scope 3
B0002,Restaurant,2024-07-01,water,wastewater_centralized,192.96,m3,0.272,52.48512000000001,Scope 3
B0002,Restaurant,2024-08-01,water,water_supply,318.0,m3,0.344,109.392,Scope 3
B0002,Restaurant,2024-08-01,water,wastewater_centralized,213.06,m3,0.272,57.95232000000001,Scope 3
B0002,Restaurant,2024-09-01,water,water_supply,251.0,m3,0.344,86.344,Scope 3
B0002,Restaurant,2024-09-01,water,wastewater_centralized,168.17000000000002,m3,0.272,45.74224000000001,Scope 3
B0002,Restaurant,2024-10-01,water,water_supply,286.0,m3,0.344,98.384,Scope 3
B0002,Restaurant,2024-10-01,water,wastewater_centralized,191.62,m3,0.272,52.12064,Scope 3
B0002,Restaurant,2024-11-01,water,water_supply,324.0,m3,0.344,111.456,Scope 3
B0002,Restaurant,2024-11-01,water,wastewater_centralized,217.08,m3,0.272,59.04576000000001,Scope 3
B0002,Restaurant,2024-12-01,water,water_supply,256.0,m3,0.344,88.064,Scope 3
B0002,Restaurant,2024-12-01,water,wastewater_centralized,171.52,m3,0.272,46.65344,Scope 3
B0003,Supermarket,2024-01-01,water,water_supply,517.0,m3,0.344,177.84799999999998,Scope 3
B0003,Supermarket,2024-01-01,water,wastewater_unmanaged,387.75,m3,0.708,274.527,Scope 3
B0003,Supermarket,2024-02-01,water,water_supply,424.0,m3,0.344,145.856,Scope 3
B0003,Supermarket,2024-02-01,water,wastewater_unmanaged,318.0,m3,0.708,225.144,Scope 3
B0003,Supermarket,2024-03-01,water,water_supply,454.0,m3,0.344,156.176,Scope 3
B0003,Supermarket,2024-03-01,water,wastewater_unmanaged,340.5,m3,0.708,241.074,Scope 3
B0003,Supermarket,2024-04-01,water,water_supply,522.0,m3,0.344,179.56799999999998,Scope 3
B0003,Supermarket,2024-04-01,water,wastewater_unmanaged,391.5,m3,0.708,277.182,Scope 3
B0003,Supermarket,2024-05-01,water,water_supply,409.0,m3,0.344,140.696,Scope 3
B0003,Supermarket,2024-05-01,water,wastewater_unmanaged,306.75,m3,0.708,217.179,Scope 3
B0003,Supermarket,2024-06-01,water,water_supply,443.0,m3,0.344,152.392,Scope 3
B0003,Supermarket,2024-06-01,water,wastewater_unmanaged,332.25,m3,0.708,235.233,Scope 3
B0003,Supermarket,2024-07-01,water,water_supply,460.0,m3,0.344,158.23999999999998,Scope 3
B0003,Supermarket,2024-07-01,water,wastewater_unmanaged,345.0,m3,0.708,244.26,Scope 3
B0003,Supermarket,2024-08-01,water,water_supply,428.0,m3,0.344,147.232,Scope 3
B0003,Supermarket,2024-08-01,water,wastewater_unmanaged,321.0,m3,0.708,227.268,Scope 3
B0003,Supermarket,2024-09-01,water,water_supply,448.0,m3,0.344,154.112,Scope 3
B0003,Supermarket,2024-09-01,water,wastewater_unmanaged,336.0,m3,0.708,237.888,Scope 3
B0003,Supermarket,2024-10-01,water,water_supply,488.0,m3,0.344,167.872,Scope 3
B0003,Supermarket,2024-10-01,water,wastewater_unmanaged,366.0,m3,0.708,259.128,Scope 3
B0003,Supermarket,2024-11-01,water,water_supply,516.0,m3,0.344,177.504,Scope 3
B0003,Supermarket,2024-11-01,water,wastewater_unmanaged,387.0,m3,0.708,273.996,Scope 3
B0003,Supermarket,2024-12-01,water,water_supply,481.0,m3,0.344,165.464,Scope 3
B0003,Supermarket,2024-12-01,water,wastewater_unmanaged,360.75,m3,0.708,255.411,Scope 3
B0001,Bakery,2024-01,business_travel,flight,750.0,passenger-km,0.15,112.5,Scope 3
B0002,Restaurant,2024-01,business_travel,bus,1000.0,passenger-km,0.09,90.0,Scope 3
B0003,Supermarket,2024-01,business_travel,car,200.0,passenger-km,0.225,45.0,Scope 3
B0001,Bakery,2024-02,business_travel,motorbike,50.0,passenger-km,0.112,5.6000000000000005,Scope 3
B0002,Restaurant,2024-02,business_travel,flight,600.0,passenger-km,0.15,90.0,Scope 3
B0001,Bakery,2024-01,commute,motorbike,3200.0,km,0.112,358.40000000000003,Scope 3
B0001,Bakery,2024-01,commute,bus,8200.0,passenger-km,0.088,721.5999999999999,Scope 3
B0002,Restaurant,2024-01,commute,bus,10500.0,passenger-km,0.088,924.0,Scope 3
B0003,Supermarket,2024-01,commute,car_petrol,5400.0,km,0.225,1215.0,Scope 3
B0003,Supermarket,2024-01,commute,bus,7600.0,passenger-km,0.088,668.8,Scope 3
B0003,Supermarket,2024-01,commute,delivery_van,4200.0,km,0.315,1323.0,Scope 3
B0004,FuelStation,2024-01,commute,motorbike,2800.0,km,0.112,313.6,Scope 3
B0004,FuelStation,2024-01,commute,bus,6900.0,passenger-km,0.088,607.1999999999999,Scope 3
